Date,TATAMOTORS_Open,TATAMOTORS_High,TATAMOTORS_Low,TATAMOTORS_Close,M&M_Open,M&M_High,M&M_Low,M&M_Close
10-02-2023,437.950012,447.799988,431.200012,445.850006,1378.550049,1386.949951,1350.800049,1365.449951
13-02-2023,445.5,446.899994,438.899994,441.049988,1375,1384,1325.050049,1353
14-02-2023,442,444.299988,434.399994,440.549988,1358,1377,1350,1363.150024
15-02-2023,438.5,444.899994,438.149994,444.149994,1364.199951,1383.150024,1360.050049,1379.349976
16-02-2023,445,448.25,440.5,441.600006,1380.099976,1397,1363.199951,1368.150024
17-02-2023,436,442.450012,436,439.899994,1359.949951,1372.550049,1332.300049,1341.5
20-02-2023,441.799988,445.299988,436.25,443,1342.099976,1354.949951,1332.599976,1346.25
21-02-2023,445.200012,445.200012,435.25,436.5,1354.5,1362.400024,1341,1351.849976
22-02-2023,435.299988,435.850006,428.25,429.450012,1346.900024,1352.849976,1311.150024,1319.75
23-02-2023,428.649994,436.450012,427.200012,433.200012,1325.25,1326.25,1305,1313.949951
24-02-2023,435.399994,436.700012,427,427.75,1320.199951,1320.550049,1278.199951,1280.199951
27-02-2023,427.75,428.049988,413.049988,417.950012,1270.050049,1285.400024,1248.400024,1257.400024
28-02-2023,419,424.799988,419,420.700012,1263.699951,1293.25,1260,1269.599976
01-03-2023,421.5,428,421.5,426,1275.949951,1305.550049,1269.050049,1272.150024
02-03-2023,426,426.25,419.549988,420.450012,1278.550049,1278.550049,1250,1251.550049
03-03-2023,422.600006,430.5,421.950012,428,1257.900024,1276.949951,1253.25,1268.599976
06-03-2023,430.950012,441.450012,430,440.100006,1269.550049,1284.25,1268,1270.449951
08-03-2023,439,441.25,436.100006,439.299988,1270,1291.949951,1258.300049,1289.949951
09-03-2023,439.100006,442.049988,431.299988,432.200012,1291,1294.800049,1244.949951,1248.150024
10-03-2023,433,437.799988,430.799988,435.850006,1249,1256.699951,1225.349976,1226.699951
13-03-2023,436.100006,437,419.100006,422.399994,1222.699951,1231,1182.449951,1193.449951
14-03-2023,422.850006,424.200012,413.399994,416.649994,1192.300049,1192.400024,1156.849976,1160.800049
15-03-2023,422,425,410.100006,411.350006,1167,1174.400024,1153.199951,1160.349976
16-03-2023,413.299988,418.5,405,415.700012,1160,1175.25,1140.150024,1167.050049
17-03-2023,419,423.450012,414.549988,419,1172.900024,1186.25,1152,1171.5
20-03-2023,415.600006,416.950012,405.5,410.75,1169.949951,1179.150024,1145,1167.650024
21-03-2023,412.850006,413.899994,407.700012,412.549988,1170.599976,1175,1156.400024,1160.300049
22-03-2023,416,418.399994,413.75,416.100006,1167.5,1180.5,1159.150024,1164.099976
23-03-2023,416,422.5,416,419.149994,1161,1175,1153.800049,1164.949951
24-03-2023,419,420.549988,414.799988,416.5,1160.550049,1170.550049,1147.099976,1150.800049
27-03-2023,416,418.5,410.25,412.049988,1141.5,1150.599976,1125.5,1137.900024
28-03-2023,414.149994,414.5,400.450012,401.600006,1143.599976,1149,1123.400024,1128.300049
29-03-2023,401.600006,410.600006,401.600006,409.200012,1133.949951,1152.449951,1132,1144.300049
31-03-2023,411.350006,421.75,411,420.799988,1147.599976,1163,1145.849976,1158.699951
03-04-2023,423,424.950012,419.5,424.25,1161.300049,1180,1155.300049,1169.900024
05-04-2023,424.25,428.75,423.149994,426.549988,1172,1173.300049,1151.949951,1155.449951
06-04-2023,426.5,439.299988,423.75,437.649994,1154,1175,1148.300049,1171.25
10-04-2023,452.049988,473.299988,452,461.299988,1171.25,1191,1171.25,1188.599976
11-04-2023,463.75,463.75,455.799988,458.700012,1200,1204.199951,1188.199951,1201.699951
12-04-2023,459.350006,468.600006,458.200012,465.5,1203.5,1212.949951,1198.599976,1207.349976
13-04-2023,464.950012,472,463.25,469.5,1213.449951,1222.199951,1199.550049,1204.550049
17-04-2023,471,473,465.799988,472.149994,1218.949951,1218.949951,1203.400024,1212.949951
18-04-2023,475,483.350006,468.100006,473,1213,1217.900024,1202.599976,1204.699951
19-04-2023,473,475.5,467.850006,469.399994,1204.650024,1217.949951,1203.400024,1215.5
20-04-2023,473.700012,479.700012,469.399994,476.799988,1218,1224.900024,1214.550049,1218.599976
21-04-2023,476.700012,476.700012,467.200012,471.200012,1221.949951,1221.949951,1209.050049,1212.75
24-04-2023,471.200012,476,468.299988,475.200012,1210.400024,1217.099976,1196,1207.75
25-04-2023,475.200012,476.399994,471.899994,473.549988,1207.75,1215,1199.400024,1209.849976
26-04-2023,473,479.5,472.600006,478.200012,1212,1217.25,1205.300049,1213.550049
27-04-2023,478.5,482,476.5,481.600006,1210.050049,1225,1210.050049,1224
28-04-2023,481.399994,488,478.350006,484.950012,1225,1228.75,1211.5,1226.900024
02-05-2023,482.5,484,474.549988,480.25,1230,1240.800049,1217.5,1237.300049
03-05-2023,480.25,485.100006,477.75,483.700012,1237.300049,1242,1230.099976,1235.449951
04-05-2023,483.600006,486.399994,478.75,480.799988,1235,1238.050049,1228,1231.699951
05-05-2023,481.649994,484.700012,476.149994,477.100006,1232.800049,1242.349976,1208.050049,1211.199951
08-05-2023,480,502.299988,478.100006,500.5,1216.949951,1239.849976,1213.699951,1231.800049
09-05-2023,502,512.799988,501.549988,503.649994,1239,1250,1234.050049,1245.449951
10-05-2023,508,512.900024,504.350006,509.5,1250,1255.800049,1235,1248.650024
11-05-2023,512,514.150024,505.5,511.600006,1250,1260.849976,1244.150024,1251.300049
12-05-2023,513.900024,520.5,510.299988,515.950012,1256.400024,1278.800049,1251.300049,1275.949951
15-05-2023,523.849976,537.150024,521.5,530.849976,1279.900024,1287.75,1272.599976,1285.650024
16-05-2023,533.950012,535.950012,518.849976,521.150024,1287,1291.699951,1258.849976,1262.449951
17-05-2023,522.5,523.950012,512.5,515.5,1265,1271.699951,1260.699951,1263.099976
18-05-2023,518.799988,520.900024,507.100006,508.450012,1269.949951,1269.949951,1241.25,1245.5
19-05-2023,509.799988,526.400024,504.75,524.950012,1252.900024,1262.449951,1237.449951,1260.400024
22-05-2023,524.950012,527,519.349976,522.5,1259.25,1269.449951,1251.300049,1265.550049
23-05-2023,522.5,531,521.150024,528.5,1265.550049,1270.75,1256.550049,1268.550049
24-05-2023,527.150024,529.650024,519.150024,520.200012,1260,1278,1254.5,1275.699951
25-05-2023,518,518,509.100006,514.849976,1280,1280.800049,1257.550049,1277.800049
26-05-2023,514.900024,519.75,512.200012,518.450012,1290,1292.800049,1268.349976,1281.849976
29-05-2023,525,525.099976,519.700012,521.450012,1321.5,1350,1298,1330.150024
30-05-2023,521.450012,523.5,518,518.799988,1329.949951,1335.300049,1320,1328.449951
31-05-2023,519.950012,527.5,516.400024,526.299988,1325,1328.25,1303.25,1319
01-06-2023,527.5,536.25,522.849976,535.200012,1319,1337.699951,1312.800049,1318.900024
02-06-2023,537,541.25,532.75,535.900024,1324.849976,1345,1320.300049,1341.400024
05-06-2023,539,548.799988,537.900024,546.25,1349.800049,1401,1346.349976,1395.400024
06-06-2023,549.450012,557,545.349976,555.75,1395.400024,1414.900024,1388.050049,1411.199951
07-06-2023,558.799988,575,552.150024,567.950012,1422.800049,1422.800049,1395,1406.400024
08-06-2023,570,576.549988,557,559.700012,1412.699951,1415.550049,1377.5,1381.050049
09-06-2023,564.400024,566.450012,559.299988,562.299988,1380.75,1387,1363,1370.650024
12-06-2023,567,568.900024,560.650024,564.150024,1377.900024,1384.800049,1369.300049,1381.400024
13-06-2023,567.700012,571.049988,560.75,562.200012,1383.150024,1388.5,1368.199951,1373.150024
14-06-2023,566,571.200012,564,570.299988,1374,1381,1366,1378.650024
15-06-2023,571.799988,575,567.75,568.450012,1381.800049,1407.199951,1371.5,1392.75
16-06-2023,569.650024,572.200012,566.049988,569.799988,1399,1409.800049,1393.400024,1403.849976
19-06-2023,570.650024,573.200012,564.200012,566.049988,1409.5,1415.349976,1396,1402.550049
20-06-2023,566.049988,583.950012,562.5,583.25,1402.599976,1409.900024,1380.699951,1396.449951
21-06-2023,584.950012,585.900024,574.5,581.400024,1394.050049,1403.400024,1370.650024,1374.25
22-06-2023,584,584.700012,568.200012,569.349976,1379,1392,1374.650024,1378.699951
23-06-2023,570,571.150024,557.700012,559.650024,1376.900024,1379.599976,1368.5,1373.25
26-06-2023,560,569,557.799988,567.849976,1375,1404.900024,1369.949951,1397.650024
27-06-2023,570,576.900024,568.450012,573.099976,1406.699951,1417,1393.599976,1402.400024
28-06-2023,573.099976,573.099976,573.099976,573.099976,1402.400024,1402.400024,1402.400024,1402.400024
30-06-2023,588.349976,599,588,595.549988,1402.650024,1461,1400,1453.599976
03-07-2023,600,602.299988,590,590.799988,1470,1498.050049,1459.300049,1467.949951
04-07-2023,594.400024,596.400024,589.5,591.450012,1487,1487,1462.099976,1464.449951
05-07-2023,592,593,584.950012,588.25,1463.949951,1478,1457.099976,1475.349976
06-07-2023,590.799988,604.950012,588.549988,600.799988,1477.849976,1552.900024,1472.650024,1548.800049
07-07-2023,600,624.799988,592.200012,618.200012,1546.900024,1591.949951,1539.300049,1564.150024
10-07-2023,624,634.799988,617.549988,618.650024,1567,1579,1545.949951,1551.400024
11-07-2023,624.950012,630.450012,622.150024,628.5,1558.25,1576,1550.400024,1569.449951
12-07-2023,629.950012,630.799988,619.349976,621.450012,1569,1579.650024,1541.650024,1570.849976
13-07-2023,625,626.5,615.5,620.650024,1576,1594.800049,1558.449951,1566.900024
14-07-2023,623,626,619.5,624.900024,1562.699951,1566.900024,1542.699951,1546.550049
17-07-2023,626.900024,627,617.150024,618.5,1559,1559,1529.5,1536.300049
18-07-2023,620.400024,620.849976,607,612.099976,1536,1542.150024,1526,1534.699951
19-07-2023,614,625.299988,610.150024,620.599976,1530.199951,1549.5,1524,1544.449951
20-07-2023,622.650024,623.599976,616.200012,621.650024,1550.050049,1553.75,1530.550049,1545.349976
21-07-2023,621,631,617.700012,625.75,1548.949951,1552.599976,1518.849976,1523.5
24-07-2023,627.950012,634.450012,626.25,629.25,1522,1557,1514.949951,1546.849976
25-07-2023,636,642.5,633.349976,639.450012,1551.449951,1569.5,1548.050049,1565.75
26-07-2023,640,665.400024,639,641.099976,1570.150024,1574,1532,1544.849976
27-07-2023,647,648.450012,636.75,643.700012,1499,1500,1438.349976,1447.400024
28-07-2023,646,646,631.799988,635.299988,1460,1471,1450,1467.800049
31-07-2023,640.200012,645.549988,635.900024,644.299988,1476.800049,1479,1457.599976,1475.199951
01-08-2023,645,652.900024,642,643.650024,1475.199951,1504,1470.199951,1493.349976
02-08-2023,644,644.299988,616.450012,622.650024,1493.349976,1497,1465.25,1485.300049
03-08-2023,623,626.450012,614.150024,618.950012,1485,1501.550049,1447.599976,1469.150024
04-08-2023,624.849976,625,613.299988,615,1481,1502.449951,1415.75,1464.650024
07-08-2023,619,619,608.5,609.5,1489,1531,1480.75,1526.900024
08-08-2023,612.549988,614.75,605.25,607.299988,1530,1534,1485,1499.699951
09-08-2023,610.599976,624,605.349976,622.549988,1505,1537.550049,1492.25,1534.75
10-08-2023,623,628.299988,598,618.25,1534.5,1556.050049,1531.800049,1545.400024
11-08-2023,619.75,624.75,610,611.799988,1548.550049,1559.599976,1533.050049,1546.449951
14-08-2023,612,612,594.5,607.349976,1544.949951,1550.75,1524,1546.849976
16-08-2023,606.700012,621.349976,597.299988,618.75,1559.050049,1573,1538.599976,1570.599976
17-08-2023,620,622,611,613.75,1573,1579.050049,1560.150024,1573.5
18-08-2023,612.799988,620.099976,610.900024,615.799988,1568.75,1582.550049,1544.599976,1552.650024
21-08-2023,617,623.299988,614.799988,620.5,1546,1552.650024,1531.75,1538.550049
22-08-2023,621.799988,626.5,618.599976,620.200012,1538,1555,1534.75,1550.5
23-08-2023,622.75,622.75,613.150024,613.900024,1546.050049,1554.849976,1536.099976,1542.449951
24-08-2023,618,619,609.650024,610.950012,1550.050049,1554.949951,1528.050049,1542.199951
25-08-2023,610.849976,616.700012,593.299988,605.099976,1530.900024,1547.25,1508.199951,1520.050049
28-08-2023,605.400024,608.5,601.549988,602.400024,1528,1553,1524.099976,1549.25
29-08-2023,603.599976,610.5,603.599976,607.150024,1554.900024,1564.349976,1540,1560.849976
30-08-2023,611.200012,612.900024,605,605.549988,1569,1589,1559.800049,1583.199951
31-08-2023,608.799988,609.650024,599.049988,601,1588.949951,1590,1567.150024,1575.400024
01-09-2023,604.200012,614.900024,601.900024,611.200012,1577,1604.5,1575,1591.949951
04-09-2023,615.599976,615.599976,606,609,1605.900024,1605.900024,1564.199951,1576.400024
05-09-2023,610,618.900024,608.049988,611.150024,1577.599976,1584.099976,1565.25,1571.150024
06-09-2023,611.150024,612.549988,605.599976,610.25,1577,1580.900024,1558.699951,1577
07-09-2023,610.900024,616.5,609.049988,614.900024,1572.199951,1577.900024,1560.25,1565.75
08-09-2023,617.950012,628.900024,614.200012,627.25,1565.099976,1578,1560,1567.550049
11-09-2023,634.650024,635.400024,630.5,634.849976,1567.650024,1589,1564,1582.099976
12-09-2023,638,639,615.25,620.799988,1582.199951,1589.449951,1513.050049,1557.949951
13-09-2023,621,628.5,619.549988,625.900024,1564,1568.599976,1530.099976,1536.949951
14-09-2023,628.099976,630.799988,623.299988,624.599976,1545,1575.400024,1538.349976,1566
15-09-2023,628.700012,636.5,627.150024,634.25,1579.650024,1610.699951,1571.849976,1601.099976
18-09-2023,635.900024,644.200012,633.150024,640.650024,1608.75,1670,1602.099976,1641.449951
20-09-2023,640.700012,647,637,638.5,1620.099976,1665,1620.099976,1634
21-09-2023,638.5,641.700012,624,627.049988,1637.800049,1656.199951,1575.099976,1583.25
22-09-2023,628,630.799988,619,620.450012,1580,1617.949951,1566.099976,1607.150024
25-09-2023,623.849976,625.200012,617.900024,618.700012,1612.949951,1620,1582.349976,1589.449951
26-09-2023,618.700012,625.700012,617.950012,619.799988,1589.449951,1606.599976,1582,1595.199951
27-09-2023,619.950012,621.900024,616.75,620.150024,1594.849976,1599.599976,1583.25,1589.199951
28-09-2023,622.900024,623.799988,612.25,614.099976,1595.949951,1596.900024,1544,1556.050049
29-09-2023,618.700012,633,617,630.200012,1574,1576.5,1550.099976,1554.25
03-10-2023,632.599976,632.650024,618.599976,620.450012,1597.199951,1598,1533.050049,1537.400024
04-10-2023,620.799988,620.799988,608.299988,613.599976,1531.800049,1537.900024,1501.75,1522.099976
05-10-2023,619,621.349976,614.650024,619.599976,1533,1550.800049,1513.050049,1537.949951
06-10-2023,627,627.349976,620,622.450012,1545,1554,1540.349976,1548.849976
09-10-2023,620.799988,622,613.700012,617.349976,1540,1541.25,1514,1515.199951
10-10-2023,620,632.5,617.599976,630.549988,1521.449951,1543.849976,1519.199951,1537.849976
11-10-2023,633,637.799988,632.599976,634,1540,1559.150024,1540,1556.300049
12-10-2023,637,640.200012,635.049988,636.950012,1559,1570.050049,1555.599976,1566.650024
13-10-2023,633.950012,669,633,667.099976,1560.5,1574.400024,1550.300049,1562.449951
16-10-2023,668.549988,677.799988,661.25,666.200012,1562.849976,1577.25,1558.5,1574.550049
17-10-2023,670,670.900024,654.650024,655.700012,1575,1583.900024,1568.599976,1576.599976
18-10-2023,658.599976,672.25,653.799988,668.5,1576.599976,1579.449951,1561.75,1574.849976
19-10-2023,662.950012,672.299988,658.599976,668.799988,1553.349976,1578.900024,1553.349976,1569.550049
20-10-2023,666.650024,676.400024,660.5,663.200012,1566,1575,1545.099976,1558.25
23-10-2023,663.650024,667.25,645,647.349976,1548.25,1574.900024,1546.5,1565.150024
25-10-2023,650,651.900024,636.049988,637.849976,1574,1576.599976,1547,1569.099976
26-10-2023,635,635.650024,624.150024,626.549988,1554,1558.199951,1500,1506.099976
27-10-2023,630,643.950012,628.450012,641.049988,1508.349976,1533.949951,1507.300049,1510.800049
30-10-2023,643.799988,643.799988,621.849976,628.5,1502.099976,1515.449951,1463.199951,1497.800049
31-10-2023,642,642,627.299988,628.650024,1494.199951,1497.300049,1455.550049,1458.599976
01-11-2023,630,633.799988,626.299988,627.700012,1464.900024,1485,1450,1454.599976
02-11-2023,632,638.200012,630.099976,636.450012,1465,1477.5,1452.5,1469.699951
03-11-2023,662,666,646.200012,647.5,1480,1488.099976,1460.449951,1469
06-11-2023,652.849976,652.849976,643.200012,646.049988,1481.800049,1492.199951,1473.550049,1488.300049
07-11-2023,645,649.900024,643.299988,645,1488.25,1497,1475,1479.75
08-11-2023,648,649.049988,641.900024,642.549988,1485.050049,1489.400024,1474,1487.400024
09-11-2023,644,653.650024,642.700012,649.349976,1487.400024,1558.699951,1487.400024,1552.050049
10-11-2023,649.349976,652.950012,644,651.049988,1550,1551,1515.300049,1524.099976
13-11-2023,653,654,649.299988,653.25,1526.25,1543.300049,1513.050049,1540.25
15-11-2023,660,673.5,656.549988,671.549988,1549,1550.800049,1533.550049,1544.150024
16-11-2023,674,685.5,670.900024,680.400024,1544.199951,1583.949951,1538.5,1569.5
17-11-2023,682.5,687.650024,679.599976,681.549988,1575,1596,1572.650024,1584.550049
20-11-2023,682,686.75,670.700012,674.299988,1589.800049,1589.800049,1540.599976,1552.199951
21-11-2023,677,683.299988,675,681.700012,1553,1571.400024,1549.150024,1559.75
22-11-2023,683.950012,687.349976,676.049988,681.200012,1560,1564.650024,1535,1543.449951
23-11-2023,683.200012,685.900024,677.049988,679.950012,1556.599976,1560.949951,1535.099976,1545.849976
24-11-2023,681.400024,681.950012,671.25,673.700012,1549,1559.5,1547.5,1553.199951
28-11-2023,677.450012,699.450012,674.25,697.5,1553.199951,1572,1542.150024,1566.050049
29-11-2023,702.75,714.400024,694.349976,712.349976,1576,1623.400024,1567.25,1619.099976
30-11-2023,716.299988,717.25,697,706.400024,1615.050049,1660,1613.699951,1647.75
01-12-2023,708,711,703,705.450012,1656,1666,1621.199951,1625.5
04-12-2023,716,717,704.799988,705.599976,1662.849976,1675,1639.449951,1656.849976
05-12-2023,705.900024,714.900024,705,708.950012,1660.900024,1708,1640.599976,1686.050049
06-12-2023,709.049988,724.799988,709,722.450012,1688.099976,1710.449951,1684.150024,1702.400024
07-12-2023,725,727.5,716,721.950012,1703,1706,1681.650024,1692.650024
08-12-2023,722.049988,727.599976,707.5,714.549988,1699,1708.150024,1662.550049,1668.550049
11-12-2023,717.799988,726.5,716.549988,720.799988,1674,1674.449951,1647.099976,1652.199951
12-12-2023,724.799988,724.799988,713,715.400024,1663,1670,1626.5,1635.400024
13-12-2023,716,721.450012,713.5,720.299988,1639,1670.5,1629.550049,1666.150024
14-12-2023,724,724.700012,718.599976,719.75,1676,1709.849976,1671.050049,1703.550049
15-12-2023,723.900024,734,721.25,732.400024,1727.900024,1739.599976,1698,1724.949951
18-12-2023,732.900024,734.75,728.099976,730.799988,1720,1731.849976,1698.75,1710.800049
19-12-2023,732.599976,732.599976,726,728.950012,1720,1723.849976,1691.300049,1699.349976
20-12-2023,730.950012,733,703.049988,705.25,1710,1711.949951,1640.599976,1646.949951
21-12-2023,703,711.900024,696.25,708.849976,1635,1653.150024,1620.400024,1633.849976
22-12-2023,716.799988,731,712,724.700012,1630,1652,1622.75,1634.25
26-12-2023,727.400024,727.5,716.599976,719.549988,1640.900024,1669,1634.5,1662.25
27-12-2023,728,741.849976,725.150024,740.900024,1670,1691.800049,1660.25,1687.949951
28-12-2023,742.650024,757.950012,739.049988,753.900024,1688.949951,1739.949951,1688.400024,1734.449951
29-12-2023,755,802.900024,754,779.950012,1730,1758,1715,1729.400024
01-01-2024,785,798.700012,781.049988,790.599976,1729.400024,1730,1699,1703.300049
02-01-2024,800.5,804,779,784.400024,1703.599976,1705,1649.449951,1656.199951
03-01-2024,786.049988,790,776.25,781.450012,1672,1678.199951,1648.050049,1655.25
04-01-2024,798,801.799988,791.299988,795.75,1666.900024,1674.449951,1638.199951,1641.699951
05-01-2024,799,805.900024,787.099976,790.950012,1647.949951,1661.5,1636.5,1642
08-01-2024,798.400024,800.349976,787.5,789.099976,1648.150024,1653.400024,1606.099976,1616.150024
09-01-2024,799.950012,809.200012,793.150024,799.799988,1625,1636.800049,1615,1629.900024
10-01-2024,800,811,792.650024,808.450012,1645,1647.449951,1621.349976,1632.800049
11-01-2024,813.5,817.5,808.450012,815.650024,1643.900024,1651.25,1625.849976,1628.650024
12-01-2024,818.150024,818.549988,809.150024,816.450012,1630,1633.849976,1601.5,1624.449951
15-01-2024,820,820.400024,810.299988,812.450012,1635,1640.900024,1616.099976,1635.550049
16-01-2024,812.450012,827,812.450012,818.849976,1638,1640,1617.550049,1620.349976
17-01-2024,811,813.700012,804,805.549988,1612,1615,1591,1597.699951
18-01-2024,807,822.950012,797,819.049988,1600,1623.300049,1580.650024,1617.25
19-01-2024,823.849976,826,819.5,823.549988,1624.949951,1659,1622.25,1655.550049
22-01-2024,823.549988,823.549988,823.549988,823.549988,1655.550049,1655.550049,1655.550049,1655.550049
23-01-2024,824.900024,827.599976,796.299988,800.450012,1619,1647.599976,1588.25,1595.199951
24-01-2024,802.400024,812,788.5,810.900024,1595,1632.300049,1575,1628.099976
25-01-2024,814,814.150024,800.299988,811.849976,1631.599976,1642.75,1603.900024,1635.5
29-01-2024,811.849976,843.799988,811.049988,841,1635.5,1645,1625,1640
30-01-2024,843,885.950012,842.849976,858.849976,1649.949951,1659.5,1614.449951,1620.349976
